Country Code,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,9000R,9012R,0010R,1012R
MYS,4.1.1_TOTAL.ELECTRICITY.OUTPUT,23016,26552,29319,34739,39100,45462,51416,57883,60711,65233,69255,71084,74249,78469,82284,82673,89830,97516,97801,116003,124786,129274,134381,,,,
MYS,8.1.1_FINAL.ENERGY.CONSUMPTION,550695.08,598287.9,658155.58,686109.05,757075.26,822007.8,952938.29,1008968.09,987865.08,1076691.73,1156432.3,1222176.83,1289978.5,1349949.05,1464416.16,1508246.55,1562589.58,1723987.5,1757968.44,1539119.51,1576087.2,1533943.37,1625207.32,,,,
MYS,1.1_TOTAL.FINAL.ENERGY.CONSUM,550695.08,598287.9,658155.58,686109.05,757075.26,822007.8,952938.29,1008968.09,987865.08,1076691.73,1156432.3,1222176.83,1289978.5,1349949.05,1464416.16,1508246.55,1562589.58,1723987.5,1757968.44,1539119.51,1576087.2,1533943.37,1625207.32,,,,
MYS,5.1.1_TOTAL.CAPACITY,5.037,6.06,6.7,6.857,9,10.6,12.5,13.541,13.606,12.696,13.762,14.813,15.671,20.119,24.432,23.333,22.616,22.97301,23.35401,25.38501,25.38501,28.404,28.532,,,,
MYS,6.1.1_PRIMARY.ENERGY.SUPPLY,927948.58,1142512.57,1259744.48,1362186.43,1356732.16,1467172.41,1622283.26,1884129.25,1791064.56,1818563.54,2072416.6,2157227.56,2231180.43,2390331.29,2569135.24,2787038.54,2803600.06,3069288.53,3209844.22,3054722.06,3167591.91,3312010.01,3401085.94,,,,
MYS,12.1_TD.LOSSES,9.093775008,11.60513464,7.931994254,14.0583233,8.921667757,9.617027459,10.53875185,7.935012449,8.336417941,8.299442403,8.304401682,8.230627224,8.204269945,8.219645989,8.425588064,8.483823034,8.533888929,8.466524422,8.461917599,5.988094906,6.46103275,9.802637098,6.521830626,,,,
MYS,3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77824505,12.79446829,12.4615833,25.85930868,,,,
MYS,2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830231,0.000811787,0.000812389,0.001591139,,,,
MYS,3.1.5_WIND.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MYS,2.1.5_SHARE.WIND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MDV,1.2_ACCESS.ELECTRICITY.RURAL,91.16012,,,,,,,,,,95.08066,,,,,,,,,,99.8,,100,,,,
MDV,1.1_ACCESS.ELECTRICITY.TOT,93.51566,,,,,,,,,,96.35585,,,,,,,,,,99.9,,100,,,,
MDV,1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,99.68323706,,,,,,,,,,100,,100,,,,
MDV,2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,90.91947749,,94.65930723,,,,
MDV,2.1_ACCESS.NONSOLIDFUEL.TOT,42.27794409,,,,,,,,,,67.69862473,,,,,,,,,,88.36781085,,92.3857905,,,,
MDV,2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,84.53935386,,89.27606625,,,,
MDV,3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MDV,2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MDV,18.2_DECOMP.ACTIVITY.INDEX,1,1.016475632,1.062456711,1.062456711,1.110390844,1.163939382,1.166795577,1.181402205,1.196384813,1.26642125,1.332922854,1.379619174,1.455520212,1.624698432,1.775350442,1.704150555,1.892278116,2.042214744,2.219395091,2.162490915,2.276357214,2.394329021,2.431095938,,,,
MDV,18.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,4.120551307,,3.342946942
MDV,18.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,7.368659197,,2.132119849
MDV,18.3_DECOMP.STRUCTURE.INDE,,1,1.008291495,1.008291495,1.016439895,1.023627131,1.023627131,1.023627131,1.023627131,0.997605497,1.020011111,1.063485356,1.02578451,0.964990166,0.947301851,0.962978657,0.986730731,0.991428862,1.018478162,1.131924169,1.146246335,1.152917139,1.135042411,,,,
MDV,18.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,,0.577433561,,-0.489922468
MDV,8.1.2_FINAL.ENERGY.INTENSITY,0.359047492,0.340056224,0.37521357,0.390856009,0.349585654,0.460203972,0.436095626,0.410484683,0.396465022,0.625131232,0.672616023,1.183864729,1.153378482,0.766702361,1.146724002,1.123684957,1.13319621,1.022505875,1.117225073,1.251634467,1.089586872,1.072306035,1.113395348,,,,
MDV,6.1_PRIMARY.ENERGY.INTENSITY,2.78125349,2.855560288,3.892460763,3.201714928,3.064013403,3.551584584,3.756775974,3.866603367,3.259290622,4.147815569,4.270082139,4.739526701,5.314634829,4.10322967,4.726181727,4.750803369,4.99004549,4.697926548,4.591109805,5.029192412,4.700610705,4.545181704,4.683478421,,,,
MDV,17.1_HOUSEHOLD.ENERG.INTENSITY,4.71658988,4.754231299,4.901904394,5.205767727,5.390489971,5.593159914,5.738936714,6.056107639,6.295670676,6.551137237,6.584310105,6.995050591,7.274307326,7.57458,23.02970889,16.98478152,20.91092467,17.72464011,22.54173511,25.18692833,22.18894959,23.385881,24.23041213,,,,
MDV,15.1_SERVICES.ENERGY.INTENSITY,0.023557234,0.022124344,0.020678306,,,,,,,,,,,0.004432435,0.004026795,0.005255914,0.005967653,0.006257896,0.005520413,0.005675643,0.006065623,0.006702758,0.007443382,,,,
MDV,16.1_TRANS.ENERGY.INTENSITY,2.159915587,1.856656422,2.289318529,2.117647875,1.463675464,2.695147913,2.21641425,1.893737754,1.561425638,3.777968835,3.97928578,8.152291113,8.224689923,4.984918573,6.224158732,6.159538372,6.216417142,5.767528738,5.966732176,5.757283161,5.426688326,4.838154562,5.138528957,,,,
MDV,10.1_ENERGY.SAVINGS,0,-1.202643322,-15.99339118,-12.79405004,-22.84521306,-80.92288435,-42.18497309,-12.8169756,37.95771395,-345.5686889,-410.6563493,-1312.163702,-1362.573234,-722.3995244,-1781.872723,-1459.692122,-1852.368706,-1710.985305,-2206.802345,-2424.842032,-2107.252335,-2183.975229,-2374.536264,,,,
MDV,6.1.2_GDP.PPP,854995876.5,920429234.4,978010589.3,1038209279,1107132416,1185652445,1290227995,1438835357,1572748616,1695073228,1769326413,1827143412,1938561583,2212933735,2489131557,2273199381,2718418561,3005384635,3371998749,3249425186,3478794235,3704086258,3753410978,,,,
MDV,3.1.7_GEOTHERMAL.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,2.1.7_SHARE.GEOTHERMAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,3.1.3_HYDRO.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,2.1.3_SHARE.HYDRO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,3.1.4_BIOFUELS.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,2.1.4_SHARE.BIOFUELS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MDV,2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MDV,8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,6.478403569,5.278768393,4.942031065,1.086642058
MDV,7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,4.380546321,2.397094576,0.965222252,-0.182401015
MDV,4.1.2_REN.ELECTRICITY.OUTPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
MDV,4.1_SHARE.RE.IN.ELECTRICITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MDV,3.1_RE.CONSUMPTION,84.684125,87.09769,89.762845,92.590335,96.33761,101.041965,103.662785,106.419875,106.939815,108.543215,110.977295,112.29064,114.795215,117.28152,119.7669,127.28995,129.53161,127.060045,132.78835,130.82576,129.51853,128.66405,,,,,
MDV,2.1_SHARE.TOTAL.RE.IN.TFEC,27.585832,27.82694339,24.4610173,22.81728445,24.89102028,18.51799742,18.42360785,18.01833624,17.1504389,10.24337376,9.325217401,5.191212884,5.134194761,6.912487766,4.195947591,4.983242475,4.204886944,4.13469169,3.524779028,3.216690008,3.416971078,3.239346279,,,,,
MDV,5.1.2_RE.CAPACITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-05,1.00E-05,1.00E-05,1.00E-05,1.00E-05,8.00E-05,0,0,,,,
MDV,5.1_RE.SHARE.IN.CAPACITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020403999,0.017238407,0.016390756,0.016126431,0.016126431,0.128865979,0,0,,,,
MDV,3.1.6_SOLAR.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,2.1.6_SHARE.SOLAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MDV,3.1.2_MODERNBIO.CONSUM,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
MDV,2.1.2_SHARE.MODERNBIO,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
MDV,3.1.1_TRADBIO.CONSUM,84.684125,87.09769,89.762845,92.590335,96.33761,101.041965,103.662785,106.419875,106.939815,108.543215,110.977295,112.29064,114.795215,117.28152,119.7669,127.28995,129.53161,127.060045,132.78835,130.82576,129.51853,128.66405,128.4912365,,,,
MDV,2.1.1_SHARE.TRADBIO,27.585832,27.82694339,24.4610173,22.81728445,24.89102028,18.51799742,18.42360785,18.01833624,17.1504389,10.24337376,9.325217401,5.191212884,5.134194761,6.912487766,4.195947591,4.983242475,4.204886944,4.13469169,3.524779028,3.216690008,3.416971078,3.239346279,3.074666288,,,,
MDV,4.1.1_TOTAL.ELECTRICITY.OUTPUT,29.5,28,30,40,46,57,63,71,81,93,104,116.5,130.3,141,165,185,212,245,280,298.4,255.8,273.7,288.0464882,,,,
MDV,8.1.1_FINAL.ENERGY.CONSUMPTION,306.984125,312.99769,366.962845,405.790335,387.03761,545.641965,562.662785,590.619875,623.539815,1059.643215,1190.077295,2163.09064,2235.895215,1696.66152,2854.3469,2554.35995,3080.50161,3073.023445,3767.28155,4067.09256,3790.44853,3971.91405,4179.030323,,,,
MDV,1.1_TOTAL.FINAL.ENERGY.CONSUM,306.984125,312.99769,366.962845,405.790335,387.03761,545.641965,562.662785,590.619875,623.539815,1059.643215,1190.077295,2163.09064,2235.895215,1696.66152,2854.3469,2554.35995,3080.50161,3073.023445,3767.28155,4067.09256,3790.44853,3971.91405,4179.030323,,,,
MDV,5.1.1_TOTAL.CAPACITY,0.014,0.014,0.014,0.014,0.014,0.017,0.025,0.025,0.025,0.033,0.036,0.037,0.044,0.049,0.049,0.04901,0.05801,0.06101,0.06201,0.06201,0.06208,0.077,0.077,,,,
MDV,6.1.1_PRIMARY.ENERGY.SUPPLY,2377.960265,2628.34117,3806.867845,3324.050145,3392.26856,4210.944945,4847.097535,5563.405635,5126.044815,7030.851125,7555.169115,8659.79499,10302.74691,9080.17536,11764.08808,10799.52328,13565.03228,14119.07627,15481.21652,16341.98449,16352.45742,16835.74509,17579.01932,,,,
MDV,3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MDV,2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MLI,1.2_ACCESS.ELECTRICITY.RURAL,0.1,,,,,,,,,,2.2,,,,,,,,,,3.2,,11.9,,,,
MLI,1.1_ACCESS.ELECTRICITY.TOT,12.03774,,,,,,,,,,16.7,,,,,,,,,,16.6,,25.6,,,,
MLI,1.3_ACCESS.ELECTRICITY.URBAN,51.28660492,,,,,,,,,,53.84185483,,,,,,,,,,42.29326954,,50.41062147,,,,
MLI,2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,1.999998093,,1.999998093,,,,
MLI,2.1_ACCESS.NONSOLIDFUEL.TOT,1.999998093,,,,,,,,,,2.33682394,,,,,,,,,,1.999998093,,1.999998093,,,,
MLI,2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,1.999998093,,1.999998093,,,,
MLI,3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MLI,2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
MLI,18.2_DECOMP.ACTIVITY.INDEX,1,1.01865173,1.049260125,1.066787446,1.089694738,1.113569507,1.142192768,1.172038946,1.201816583,1.228682645,1.247629666,1.274700811,1.301351662,1.331578941,1.358144678,1.39729641,1.684349349,1.545719075,1.598306417,1.641622756,1.689770955,1.732886847,1.775593486,,,,
MLI,18.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,2.644054222,,2.508021443
MLI,18.1_DECOMP.EFFICIENCY.IND,1,1.015517476,1.002822768,0.995566591,0.997157394,0.982689616,1.029282666,1.016009932,1.016227726,1.007016326,0.994386624,0.989510515,0.967873159,0.959810403,0.95069324,0.925361409,0.784759379,0.86349954,0.84639555,0.839699536,0.833505702,0.818908395,0.813149771,,,,
MLI,18.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,-0.935775776,,-1.228651197
MLI,18.3_DECOMP.STRUCTURE.INDE,1,1.0051895,1.000131656,1.019150978,1.016399033,1.013952433,1.015866132,1.012530068,1.021142262,1.019174805,1.029380343,1.032514078,1.039098333,1.030608314,1.041791432,1.048128064,1.046493708,1.052304689,1.049989478,1.04735268,1.041738452,1.041738452,1.038037703,,,,
MLI,18.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,,0.169835451,,-0.177781752
MLI,8.1.2_FINAL.ENERGY.INTENSITY,4.305798728,4.405703038,4.115719182,4.416375472,4.455157225,4.225949549,4.410732143,4.187764594,4.081024473,3.87595567,3.795970654,3.455229521,3.339147751,3.127459801,3.124134331,2.971589651,2.792380477,2.719754454,2.621449338,2.554008121,2.453740785,2.407895885,2.451675793,,,,
MLI,6.1_PRIMARY.ENERGY.INTENSITY,5.174722709,5.288610731,4.943229552,5.218533402,5.285537837,5.058685885,5.025822706,4.8166361,4.986798661,4.766474041,4.712795812,4.281283785,4.154501822,3.894073532,3.895268591,3.724060199,3.512502015,3.475020377,3.381168312,3.329832517,3.244490091,3.199083137,3.293062912,,,,
MLI,13.1_INDUSTRY.ENERGY.INTENSITY,0.449192613,0.475987766,0.379674717,0.365612699,0.380867543,0.356551134,0.346499123,0.283491584,0.889788806,0.870952521,0.855480475,0.783316264,0.673663747,0.742220859,0.79068114,0.74607616,0.768727885,0.706727482,0.773708772,0.798008134,0.828246547,0.660245017,0.69077597,,,,
MLI,17.1_HOUSEHOLD.ENERG.INTENSITY,24.48332258,24.81987421,24.49221984,24.7432412,24.74461084,24.45261146,25.97094703,25.71122217,25.24449525,24.98735175,24.7418515,24.66393641,24.3364155,24.0327484,23.80229044,23.53000027,19.27818997,21.9945501,21.556916,21.2968894,21.01712871,20.57752402,20.18705553,,,,
MLI,15.1_SERVICES.ENERGY.INTENSITY,,,,,,,,,0.193998445,0.204734809,0.199804301,0.229776598,0.185883376,0.151751021,0.148989471,0.126269112,0.162187581,0.183624494,0.162615198,0.160399365,0.187022375,0.187945524,0.227449337,,,,
MLI,16.1_TRANS.ENERGY.INTENSITY,13.28591492,13.59619272,14.44664778,12.11369393,12.19211472,11.73443795,1.885956713,1.417791517,8.745398242,8.223878488,7.92674113,7.655394166,7.811721142,7.661465495,6.699272988,5.777637578,4.98722531,4.243474138,3.936995697,3.976279346,3.895354775,3.728434352,3.782841428,,,,
MLI,10.1_ENERGY.SAVINGS,0,-599,-229,67,-8,594,-1200,-452,-256,524,1173,1700,2410,3378,4255,6030,17501,12710,14319,14981,16108,18968,19901,,,,
MLI,6.1.2_GDP.PPP,8762344825,8903949826,9645939128,9439573575,9525677783,10117127572,10442737851,11148781159,11821399850,12617549028,13021310597,14596889179,15203144542,16334470579,16691463740,17706270410,19225165086,20051496936,21049766559,21988043481,23267596956,23902828183,23805232081,,,,
MLI,3.1.7_GEOTHERMAL.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MLI,2.1.7_SHARE.GEOTHERMAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MLI,3.1.3_HYDRO.CONSUM,282.7238866,274.275,297.4873646,741.6722408,730.2521739,763.2692308,722.1922388,784.3396419,748.7850622,751.2380952,757.4052045,1165.699459,1266.33302,1350.044154,1469.888978,1427.854603,1695.753938,1733.309297,1672.330047,1713.408,1762.201064,1778.213866,1795.180921,,,,
MLI,2.1.3_SHARE.HYDRO,0.749356429,0.699178877,0.74933889,1.779072553,1.720734778,1.785238405,1.567933923,1.679942875,1.552097736,1.53611525,1.532324482,2.311263084,2.494473362,2.642720133,2.818774998,2.713738876,3.158771156,3.178334263,3.030632248,3.051068298,3.086563708,3.089562593,3.075903917,,,,
MLI,3.1.4_BIOFUELS.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MLI,2.1.4_SHARE.BIOFUELS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MLI,3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MLI,2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MLI,8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,-1.252317473,-2.527469378,-4.269443507,-0.042087292
MLI,7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,-0.930686377,-2.033439404,-3.664405276,0.74576241
MLI,4.1.2_REN.ELECTRICITY.OUTPUT,183,184,210,220,217,225,212,229,231,232,245,360,480,630,640,643,650,658,666,679,695,700,,,,,
MLI,4.1_SHARE.RE.IN.ELECTRICITY,74.08906883,71.875,75.81227437,73.57859532,78.62318841,72.11538462,63.28358209,58.56777494,31.95020747,30.68783069,30.35935564,38.91891892,45.15522107,51.51267375,51.48833467,50.59008655,48.76219055,46.69978708,44.96961512,43.11111111,41.09994086,41.12808461,0,,,,
MLI,3.1_RE.CONSUMPTION,33259.31709,34572.9338,34754.86406,36283.37344,37063.04437,37453.23993,40548.21174,41083.71064,41417.30716,41844.5988,42327.4181,43198.10186,43735.27892,44322.44425,44927.06388,45345.1245,46026.02959,46509.2574,46916.12666,47416.14961,47914.75267,48273.43548,,,,,
MLI,2.1_SHARE.TOTAL.RE.IN.TFEC,88.15343962,88.13295056,87.54378958,87.03407014,87.33376184,87.60075687,88.03323174,87.99540821,85.85068256,85.5629217,85.63360623,85.65001666,86.1514993,86.76147034,86.15567998,86.18162309,85.7351361,85.28308626,85.02240728,84.43401156,83.92455303,83.87281381,0,,,,
MLI,5.1.2_RE.CAPACITY,0.045,0.045,0.045,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.09,0.114,0.15,0.155,0.155,0.155,0.155,0.155,0.155,0.157,0.157,0.157,0.157,,,,
MLI,5.1_RE.SHARE.IN.CAPACITY,51.72413793,51.72413793,51.72413793,49.01960784,43.85964912,43.85964912,43.85964912,43.85964912,43.85964912,43.85964912,47.36842105,45.6,53.57142857,55.35714286,55.35714286,55.35714286,55.35714286,55.35714286,55.35714286,51.64473684,51.64473684,51.64473684,51.64473684,,,,
MLI,3.1.6_SOLAR.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MLI,2.1.6_SHARE.SOLAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
MLI,3.1.2_MODERNBIO.CONSUM,633.2122,756.7658,633.2122,633.2122,633.2122,633.2122,656.3785,656.3785,818.5426,787.6542,803.0984,803.0984,803.0984,857.1531,880.3194,880.3194,857.1531,857.1531,881.09161,881.09161,881.09161,881.09161,885.9589483,,,,
MLI,2.1.2_SHARE.MODERNBIO,1.678321695,1.929139228,1.594993883,1.518906039,1.492073962,1.481043244,1.425047323,1.405868485,1.696692656,1.610578105,1.624767473,1.592324393,1.581975306,1.677882719,1.68816989,1.673109415,1.596664721,1.571744333,1.596733044,1.568961204,1.543266226,1.530855052,1.51802226,,,,
MLI,3.1.1_TRADBIO.CONSUM,32343.381,33541.893,33824.1645,34908.489,35699.58,36056.7585,39169.641,39642.9925,39849.9795,40305.7065,40766.9145,41229.304,41665.8475,42115.247,42576.8555,43036.9505,43473.12255,43918.795,44362.705,44821.65,45271.46,45614.13,46054.822,,,,
MLI,2.1.1_SHARE.TRADBIO,85.7257615,85.50463245,85.1994568,83.73609154,84.1209531,84.33447522,85.04025049,84.90959685,82.60189217,82.41622835,82.47651428,81.74642919,82.07505063,82.44086748,81.64873509,81.7947748,80.97970022,80.53300767,80.39504199,79.81398206,79.29472309,79.25239616,78.91138197,,,,
MLI,4.1.1_TOTAL.ELECTRICITY.OUTPUT,247,256,277,299,276,312,335,391,723,756,807,925,1063,1223,1243,1271,1333,1409,1481,1575,1691,1702,1787.25054,,,,
MLI,8.1.1_FINAL.ENERGY.CONSUMPTION,37728.8932,39228.1588,39699.9767,41688.7012,42438.3922,42754.4707,46060.1195,46688.471,48243.4221,48905.0607,49428.5129,50435.6024,50765.5459,51085.4001,52146.3749,52615.7699,53683.97565,54535.1481,55180.89661,56157.64161,57092.65161,57555.52161,58362.71124,,,,
MLI,1.1_TOTAL.FINAL.ENERGY.CONSUM,37728.8932,39228.1588,39699.9767,41688.7012,42438.3922,42754.4707,46060.1195,46688.471,48243.4221,48905.0607,49428.5129,50435.6024,50765.5459,51085.4001,52146.3749,52615.7699,53683.97565,54535.1481,55180.89661,56157.64161,57092.65161,57555.52161,58362.71124,,,,
MLI,5.1.1_TOTAL.CAPACITY,0.087,0.087,0.087,0.102,0.114,0.114,0.114,0.114,0.114,0.114,0.19,0.25,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.304,0.304,0.304,0.304,,,,
MLI,6.1.1_PRIMARY.ENERGY.SUPPLY,45342.70475,47089.5246,47682.09135,49260.73,50348.33035,51179.37045,52483.349,53699.6218,58950.94095,60141.2199,61366.77805,62493.42495,63161.4917,63607.62955,65017.73445,65939.2169,67528.4311,69679.36045,71172.80366,73216.50216,75491.48776,76467.13456,78392.12687,,,,
MLI,3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MLI,2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MLT,1.2_ACCESS.ELECTRICITY.RURAL,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,,
MLT,1.1_ACCESS.ELECTRICITY.TOT,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,,
MLT,1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,,
MLT,2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,100,,100,,,,
MLT,2.1_ACCESS.NONSOLIDFUEL.TOT,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,,
MLT,2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,100,,100,,,,
MLT,3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.93105743,15.79834475,,,,
MLT,2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134548304,0.109082518,,,,
MLT,18.2_DECOMP.ACTIVITY.INDEX,1,1.045620375,1.087790158,1.132192777,1.147554938,1.185768067,1.24022474,1.284181504,1.350215365,1.387314567,1.420102341,1.397128426,1.421111044,1.432038342,1.4160656,1.447335931,1.480131802,1.530468872,1.588604856,1.547822297,1.587078928,1.597774804,1.613646644,,,,
MLT,18.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,2.198809817,,0.833526613
MLT,18.1_DECOMP.EFFICIENCY.IND,1,1.12034327,1.038570927,1.050829484,1.253088157,1.423166112,1.196964604,1.250652471,1.092671919,0.984834135,0.865092173,0.845505007,0.76710731,0.886740313,0.951941708,0.747601424,0.810784158,0.776835973,0.933321752,0.931117294,0.918514604,0.922502807,0.887074867,,,,
MLT,18.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,-0.543182563,,-1.726345965
MLT,18.3_DECOMP.STRUCTURE.INDE,1,1.020262076,1.107184323,1.141577805,1.147200639,1.095254731,1.076053921,1.178167497,1.170711375,1.256150074,1.231688715,1.242109553,1.204252719,1.188227228,1.204287816,1.197574571,1.217639026,1.206644995,1.17236909,1.167285486,1.139704439,1.139259015,1.133564409,,,,
MLT,18.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,,0.571476792,,-0.269733164
MLT,8.1.2_FINAL.ENERGY.INTENSITY,1.822434309,2.008830414,1.999660469,2.058397038,1.921442761,2.018098638,1.789307625,1.993752789,1.730152153,1.640960438,1.322300796,1.300407278,1.127047934,1.294748118,1.403486011,1.199196656,1.179664735,1.110757678,1.304962037,1.303834974,1.24205338,1.236094671,1.195377009,,,,
MLT,6.1_PRIMARY.ENERGY.INTENSITY,4.847237427,4.411479515,4.166751784,5.101506205,4.378854326,3.789320341,3.592510103,3.833299905,3.214207513,3.346714858,2.811356992,3.324820323,3.015006565,3.389971557,3.421928798,3.506046317,3.244417949,3.275320724,3.006758863,2.870399831,3.007382058,2.916260389,2.318161936,,,,
MLT,14.1_AGR.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,0.268784368,,,0.154589635,,,,
MLT,13.1_INDUSTRY.ENERGY.INTENSITY,0.175200295,0.629300713,0.70059875,0.689165546,1.133659485,1.205280864,1.025899785,0.941504404,0.92626399,0.99416826,0.884757846,1.00798197,1.016920147,1.135685719,1.257410056,0.9266636,1.187070142,1.145499616,1.110674646,1.82362153,1.307685944,1.326321018,1.370741629,,,,
MLT,17.1_HOUSEHOLD.ENERG.INTENSITY,21.49862385,21.98336364,22.94747748,22.83901786,25.56517544,25.65505235,25.44872,24.49212598,21.53736434,24.21696222,24.44832061,23.87167754,25.57090909,27.94609023,27.68223881,23.89022222,25.02816176,24.82649635,24.32927536,20.7273913,19.58210145,22.10992754,23.38602305,,,,
MLT,15.1_SERVICES.ENERGY.INTENSITY,0.018175506,0.019321231,0.019018815,0.017933397,0.312812331,0.315490091,0.316870815,0.344724056,0.330574554,0.348126512,0.357457157,0.378387369,0.387932943,0.406004745,0.405978502,0.352956283,0.406912424,0.384767844,0.353697744,0.344896652,0.32866868,0.332027098,0.306180669,,,,
